Date,Price,Year,Month,Day
09-04-1991,18.6,1991,4,9
08-04-1991,18.58,1991,4,8
05-04-1991,18.35,1991,4,5
04-04-1991,18,1991,4,4
03-04-1991,17.75,1991,4,3
02-04-1991,17.63,1991,4,2
01-04-1991,18,1991,4,1
28-03-1991,18,1991,3,28
27-03-1991,18.15,1991,3,27
26-03-1991,18.35,1991,3,26
25-03-1991,18.6,1991,3,25
22-03-1991,18.95,1991,3,22
21-03-1991,18.8,1991,3,21
20-03-1991,18.98,1991,3,20
19-03-1991,18.95,1991,3,19
18-03-1991,18.3,1991,3,18
15-03-1991,19.05,1991,3,15
14-03-1991,19.98,1991,3,14
13-03-1991,20.33,1991,3,13
12-03-1991,18.43,1991,3,12
11-03-1991,18.6,1991,3,11
08-03-1991,19.1,1991,3,8
07-03-1991,19.65,1991,3,7
06-03-1991,19.85,1991,3,6
05-03-1991,20.05,1991,3,5
04-03-1991,20.2,1991,3,4
01-03-1991,19.33,1991,3,1
28-02-1991,19.5,1991,2,28
27-02-1991,18.65,1991,2,27
26-02-1991,18,1991,2,26
25-02-1991,17.83,1991,2,25
22-02-1991,17.8,1991,2,22
21-02-1991,18.55,1991,2,21
20-02-1991,18.75,1991,2,20
19-02-1991,17.85,1991,2,19
18-02-1991,17.68,1991,2,18
15-02-1991,18.35,1991,2,15
14-02-1991,20.5,1991,2,14
13-02-1991,21,1991,2,13
12-02-1991,21.1,1991,2,12
11-02-1991,21.23,1991,2,11
08-02-1991,20.65,1991,2,8
07-02-1991,20.9,1991,2,7
06-02-1991,20.93,1991,2,6
05-02-1991,20.2,1991,2,5
04-02-1991,20.45,1991,2,4
01-02-1991,20.8,1991,2,1
31-01-1991,20.7,1991,1,31
30-01-1991,20.95,1991,1,30
29-01-1991,20.75,1991,1,29
28-01-1991,20.4,1991,1,28
25-01-1991,20.8,1991,1,25
24-01-1991,20.9,1991,1,24
23-01-1991,22.15,1991,1,23
22-01-1991,20.73,1991,1,22
21-01-1991,19.25,1991,1,21
18-01-1991,19.1,1991,1,18
17-01-1991,21.1,1991,1,17
16-01-1991,30.28,1991,1,16
15-01-1991,29.25,1991,1,15
14-01-1991,29.55,1991,1,14
11-01-1991,26.05,1991,1,11
10-01-1991,26.58,1991,1,10
09-01-1991,22.35,1991,1,9
08-01-1991,25.73,1991,1,8
07-01-1991,25.93,1991,1,7
04-01-1991,24.08,1991,1,4
03-01-1991,25.05,1991,1,3
02-01-1991,26.78,1991,1,2
31-12-1990,28.35,1990,12,31
28-12-1990,27.43,1990,12,28
27-12-1990,27.05,1990,12,27
26-12-1990,27.7,1990,12,26
24-12-1990,27.7,1990,12,24
21-12-1990,26.9,1990,12,21
20-12-1990,27.55,1990,12,20
19-12-1990,28.13,1990,12,19
18-12-1990,27.55,1990,12,18
17-12-1990,28.2,1990,12,17
14-12-1990,28.45,1990,12,14
13-12-1990,27.8,1990,12,13
12-12-1990,27.28,1990,12,12
11-12-1990,28.03,1990,12,11
10-12-1990,28.75,1990,12,10
07-12-1990,28.3,1990,12,7
06-12-1990,27.35,1990,12,6
05-12-1990,30.2,1990,12,5
04-12-1990,31.5,1990,12,4
03-12-1990,31.25,1990,12,3
30-11-1990,31.2,1990,11,30
29-11-1990,34.65,1990,11,29
28-11-1990,34.1,1990,11,28
27-11-1990,34.83,1990,11,27
26-11-1990,35.1,1990,11,26
23-11-1990,32.05,1990,11,23
22-11-1990,31.4,1990,11,22
21-11-1990,30.65,1990,11,21
20-11-1990,30.1,1990,11,20
19-11-1990,30.85,1990,11,19
16-11-1990,30.55,1990,11,16
15-11-1990,32.2,1990,11,15
14-11-1990,31.95,1990,11,14
13-11-1990,33.65,1990,11,13
12-11-1990,32.85,1990,11,12
09-11-1990,34.25,1990,11,9
08-11-1990,34.85,1990,11,8
07-11-1990,34.55,1990,11,7
06-11-1990,33.2,1990,11,6
05-11-1990,33.8,1990,11,5
02-11-1990,35.05,1990,11,2
01-11-1990,35.65,1990,11,1
31-10-1990,34.3,1990,10,31
30-10-1990,35.5,1990,10,30
29-10-1990,34.65,1990,10,29
26-10-1990,33.73,1990,10,26
25-10-1990,32.9,1990,10,25
24-10-1990,30.1,1990,10,24
23-10-1990,28.95,1990,10,23
22-10-1990,27.45,1990,10,22
19-10-1990,33.2,1990,10,19
18-10-1990,35.65,1990,10,18
17-10-1990,35.33,1990,10,17
16-10-1990,38.93,1990,10,16
15-10-1990,38.28,1990,10,15
12-10-1990,39.9,1990,10,12
11-10-1990,41.15,1990,10,11
10-10-1990,40.2,1990,10,10
09-10-1990,40.9,1990,10,9
08-10-1990,39.2,1990,10,8
05-10-1990,39.05,1990,10,5
04-10-1990,37.2,1990,10,4
03-10-1990,37.55,1990,10,3
02-10-1990,35.45,1990,10,2
01-10-1990,38.95,1990,10,1
28-09-1990,41,1990,9,28
27-09-1990,41.45,1990,9,27
26-09-1990,40.85,1990,9,26
25-09-1990,39.9,1990,9,25
24-09-1990,40.75,1990,9,24
21-09-1990,36.95,1990,9,21
20-09-1990,35.65,1990,9,20
19-09-1990,35.08,1990,9,19
18-09-1990,35.95,1990,9,18
17-09-1990,34.9,1990,9,17
14-09-1990,33.35,1990,9,14
13-09-1990,31.88,1990,9,13
12-09-1990,31.28,1990,9,12
11-09-1990,32.1,1990,9,11
10-09-1990,31.45,1990,9,10
07-09-1990,31.45,1990,9,7
06-09-1990,32.15,1990,9,6
05-09-1990,31.23,1990,9,5
04-09-1990,30.08,1990,9,4
03-09-1990,30.53,1990,9,3
31-08-1990,27.8,1990,8,31
30-08-1990,27.5,1990,8,30
29-08-1990,27.65,1990,8,29
28-08-1990,27.65,1990,8,28
27-08-1990,27.65,1990,8,27
24-08-1990,31.65,1990,8,24
23-08-1990,32.35,1990,8,23
22-08-1990,30.45,1990,8,22
21-08-1990,29.05,1990,8,21
20-08-1990,28.9,1990,8,20
17-08-1990,28.45,1990,8,17
16-08-1990,27.2,1990,8,16
15-08-1990,26.53,1990,8,15
14-08-1990,27.1,1990,8,14
13-08-1990,26.63,1990,8,13
10-08-1990,26.3,1990,8,10
09-08-1990,25.9,1990,8,9
08-08-1990,25.15,1990,8,8
07-08-1990,27.35,1990,8,7
06-08-1990,27.28,1990,8,6
03-08-1990,24.13,1990,8,3
02-08-1990,22.25,1990,8,2
01-08-1990,19.93,1990,8,1
31-07-1990,19.23,1990,7,31
30-07-1990,18.98,1990,7,30
27-07-1990,19.03,1990,7,27
26-07-1990,18.73,1990,7,26
25-07-1990,19,1990,7,25
24-07-1990,19.08,1990,7,24
23-07-1990,18.73,1990,7,23
20-07-1990,18,1990,7,20
19-07-1990,17.85,1990,7,19
18-07-1990,17.7,1990,7,18
17-07-1990,17.58,1990,7,17
16-07-1990,17.7,1990,7,16
13-07-1990,17.03,1990,7,13
12-07-1990,15.88,1990,7,12
11-07-1990,15.7,1990,7,11
10-07-1990,15.58,1990,7,10
09-07-1990,14.98,1990,7,9
06-07-1990,15.35,1990,7,6
05-07-1990,15.23,1990,7,5
04-07-1990,15.48,1990,7,4
03-07-1990,15.48,1990,7,3
02-07-1990,15.4,1990,7,2
29-06-1990,15.73,1990,6,29
28-06-1990,15.4,1990,6,28
27-06-1990,15.33,1990,6,27
26-06-1990,15.58,1990,6,26
25-06-1990,15.58,1990,6,25
22-06-1990,15.4,1990,6,22
21-06-1990,14.75,1990,6,21
20-06-1990,14.75,1990,6,20
19-06-1990,14.75,1990,6,19
18-06-1990,14.83,1990,6,18
15-06-1990,15.15,1990,6,15
14-06-1990,15.3,1990,6,14
13-06-1990,14.9,1990,6,13
12-06-1990,14.95,1990,6,12
11-06-1990,14.73,1990,6,11
08-06-1990,14.68,1990,6,8
07-06-1990,15.03,1990,6,7
06-06-1990,14.8,1990,6,6
05-06-1990,14.78,1990,6,5
04-06-1990,15.35,1990,6,4
01-06-1990,15.43,1990,6,1
31-05-1990,15.3,1990,5,31
30-05-1990,15.98,1990,5,30
29-05-1990,15.48,1990,5,29
25-05-1990,15.95,1990,5,25
24-05-1990,15.8,1990,5,24
23-05-1990,15.7,1990,5,23
22-05-1990,16.48,1990,5,22
21-05-1990,16.65,1990,5,21
18-05-1990,17.08,1990,5,18
17-05-1990,17.05,1990,5,17
16-05-1990,17.25,1990,5,16
15-05-1990,17.4,1990,5,15
14-05-1990,17.4,1990,5,14
11-05-1990,16.73,1990,5,11
10-05-1990,16.7,1990,5,10
09-05-1990,16.45,1990,5,9
08-05-1990,16.18,1990,5,8
07-05-1990,15.65,1990,5,7
04-05-1990,15.58,1990,5,4
03-05-1990,15.93,1990,5,3
02-05-1990,16.58,1990,5,2
01-05-1990,16.43,1990,5,1
30-04-1990,16.35,1990,4,30
27-04-1990,16.43,1990,4,27
26-04-1990,16.6,1990,4,26
25-04-1990,16.5,1990,4,25
24-04-1990,16.75,1990,4,24
23-04-1990,16.95,1990,4,23
20-04-1990,16.35,1990,4,20
19-04-1990,16.13,1990,4,19
18-04-1990,15.33,1990,4,18
17-04-1990,15.7,1990,4,17
12-04-1990,15.8,1990,4,12
11-04-1990,15.3,1990,4,11
10-04-1990,15.93,1990,4,10
09-04-1990,16.53,1990,4,9
06-04-1990,17.1,1990,4,6
05-04-1990,17.55,1990,4,5
04-04-1990,17.95,1990,4,4
03-04-1990,18.2,1990,4,3
02-04-1990,18.18,1990,4,2
30-03-1990,17.95,1990,3,30
29-03-1990,17.9,1990,3,29
28-03-1990,18.03,1990,3,28
27-03-1990,18.1,1990,3,27
26-03-1990,18.23,1990,3,26
23-03-1990,17.88,1990,3,23
22-03-1990,17.83,1990,3,22
21-03-1990,17.78,1990,3,21
20-03-1990,17.75,1990,3,20
19-03-1990,17.83,1990,3,19
16-03-1990,18.4,1990,3,16
15-03-1990,18.48,1990,3,15
14-03-1990,18.33,1990,3,14
13-03-1990,18.53,1990,3,13
12-03-1990,18.3,1990,3,12
09-03-1990,18.68,1990,3,9
08-03-1990,18.73,1990,3,8
07-03-1990,18.95,1990,3,7
06-03-1990,19.18,1990,3,6
05-03-1990,19.15,1990,3,5
02-03-1990,19.18,1990,3,2
01-03-1990,19.33,1990,3,1
28-02-1990,19.2,1990,2,28
27-02-1990,19.23,1990,2,27
26-02-1990,18.9,1990,2,26
23-02-1990,18.78,1990,2,23
22-02-1990,19.35,1990,2,22
21-02-1990,19.5,1990,2,21
20-02-1990,19.68,1990,2,20
19-02-1990,19.95,1990,2,19
16-02-1990,19.88,1990,2,16
15-02-1990,19.9,1990,2,15
14-02-1990,19.6,1990,2,14
13-02-1990,20.03,1990,2,13
12-02-1990,19.68,1990,2,12
09-02-1990,19.75,1990,2,9
08-02-1990,20.05,1990,2,8
07-02-1990,20.15,1990,2,7
06-02-1990,20.6,1990,2,6
05-02-1990,20.73,1990,2,5
02-02-1990,20.73,1990,2,2
01-02-1990,20.58,1990,2,1
31-01-1990,20.5,1990,1,31
30-01-1990,20.73,1990,1,30
29-01-1990,20.73,1990,1,29
26-01-1990,20.63,1990,1,26
25-01-1990,20.55,1990,1,25
24-01-1990,20.18,1990,1,24
23-01-1990,20.23,1990,1,23
22-01-1990,20.88,1990,1,22
19-01-1990,21.28,1990,1,19
18-01-1990,20.78,1990,1,18
17-01-1990,20.45,1990,1,17
16-01-1990,21.15,1990,1,16
15-01-1990,21.6,1990,1,15
12-01-1990,22.13,1990,1,12
11-01-1990,21.88,1990,1,11
10-01-1990,21.95,1990,1,10
09-01-1990,21.03,1990,1,9
08-01-1990,21.38,1990,1,8
05-01-1990,23.13,1990,1,5
04-01-1990,22.5,1990,1,4
03-01-1990,22.65,1990,1,3
02-01-1990,21.2,1990,1,2
29-12-1989,21.05,1989,12,29
28-12-1989,20.85,1989,12,28
27-12-1989,20.9,1989,12,27
22-12-1989,20.5,1989,12,22
21-12-1989,20.13,1989,12,21
20-12-1989,20.23,1989,12,20
19-12-1989,20.28,1989,12,19
18-12-1989,19.98,1989,12,18
15-12-1989,19.68,1989,12,15
14-12-1989,19.68,1989,12,14
13-12-1989,19.78,1989,12,13
12-12-1989,19.53,1989,12,12
11-12-1989,19.45,1989,12,11
08-12-1989,19.15,1989,12,8
07-12-1989,19.33,1989,12,7
06-12-1989,19.28,1989,12,6
05-12-1989,19.18,1989,12,5
04-12-1989,19.28,1989,12,4
01-12-1989,18.68,1989,12,1
30-11-1989,18.48,1989,11,30
29-11-1989,18.15,1989,11,29
28-11-1989,18.23,1989,11,28
27-11-1989,18.5,1989,11,27
24-11-1989,18.48,1989,11,24
23-11-1989,18.4,1989,11,23
